/multiresimages/inu:dil-7ccc9ab0-b7c4-4948-8ac1-cfa5305f8e49,30,20,00:05:36,17,76.47%,63.33%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine+Cordwell+Collection&page=6&q=untitled,29,6,00:01:16,0,0.00%,3.45%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=18&per_page=20&sort=title_dil+asc,+date_dil+asc",29,1,00:00:04,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-45d67d8d-f27b-474e-908e-5764cadfd149,29,20,00:02:12,8,75.00%,24.14%,$0.00
/multiresimages/inu:dil-a665f907-86ba-4999-a20e-268f56491a27,29,26,00:00:50,1,100.00%,10.34%,$0.00
/catalog?f[institutional_collection_title_facet][]=Alexander+Hesler+Photograph+Collection&page=42&per_page=20,28,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine+Cordwell+Collection&page=7&q=untitled,28,5,00:00:04,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=Posters+from+the+Herskovits+Library,28,21,00:02:17,21,38.10%,39.29%,$0.00
/multiresimages/inu:dil-8ff7cfb5-786b-4093-8fa4-4f4a505bdd29,28,27,00:00:26,0,0.00%,7.14%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=16&per_page=20&sort=title_dil+asc,+date_dil+asc",27,2,00:00:06,0,0.00%,0.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=9&per_page=20&sort=title_dil+asc,+date_dil+asc",27,1,00:00:03,1,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=United States Army Base Hospital Number 12 World War I and II Records,27,22,00:00:41,6,16.67%,18.52%,$0.00
"/catalog?page=5&q=Roberts,+John+S.+;+dedication",27,1,00:00:03,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-85a4b2d3-48f4-407c-8fd2-4a9d43e97038,27,24,00:00:23,0,0.00%,11.11%,$0.00
"/catalog?f[institutional_collection_title_facet][]=Alexander+Hesler+Photograph+Collection&page=43&per_page=20&sort=title_dil+asc,+date_dil+asc",26,1,00:00:02,0,0.00%,0.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=13&per_page=20&sort=title_dil+asc,+date_dil+asc",26,2,00:00:05,0,0.00%,0.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=15&per_page=20&sort=title_dil+asc,+date_dil+asc",26,2,00:01:04,0,0.00%,0.00%,$0.00
